,id,country_id,season,stage,date,hometeam_id,awayteam_id,home_goal,away_goal
337,1094,1,2012/2013,20,2012-12-16 00:00:00+00:00,8635,1773,2,1
338,1095,1,2012/2013,20,2012-12-15 00:00:00+00:00,9986,9993,1,0
339,1096,1,2012/2013,20,2012-12-16 00:00:00+00:00,10000,9987,3,2
340,1097,1,2012/2013,20,2012-12-15 00:00:00+00:00,9994,9991,2,2
341,1098,1,2012/2013,20,2012-12-15 00:00:00+00:00,8203,9985,0,2
342,1099,1,2012/2013,20,2012-12-15 00:00:00+00:00,9989,9984,1,1
343,1100,1,2012/2013,20,2012-12-15 00:00:00+00:00,8475,8571,1,0
344,1101,1,2012/2013,21,2012-12-23 00:00:00+00:00,9985,8342,1,3
345,1102,1,2012/2013,21,2012-12-23 00:00:00+00:00,9987,8635,2,4
346,1103,1,2012/2013,21,2012-12-22 00:00:00+00:00,9991,9986,1,2
347,1104,1,2012/2013,21,2012-12-22 00:00:00+00:00,9993,8203,0,2
348,1105,1,2012/2013,21,2012-12-22 00:00:00+00:00,1773,9989,2,2
349,1106,1,2012/2013,21,2012-12-21 00:00:00+00:00,8571,9994,2,3
350,1107,1,2012/2013,21,2012-12-22 00:00:00+00:00,9998,10000,1,1
351,1108,1,2012/2013,21,2012-12-22 00:00:00+00:00,9984,8475,2,2
352,1109,1,2012/2013,22,2012-12-26 00:00:00+00:00,8342,8571,0,0
353,1110,1,2012/2013,22,2012-12-27 00:00:00+00:00,8635,9989,4,1
354,1111,1,2012/2013,22,2012-12-27 00:00:00+00:00,9985,9993,3,0
355,1112,1,2012/2013,22,2012-12-26 00:00:00+00:00,9986,9998,1,2
356,1113,1,2012/2013,22,2012-12-26 00:00:00+00:00,10000,1773,2,1
357,1114,1,2012/2013,22,2012-12-26 00:00:00+00:00,9994,9984,3,0
358,1115,1,2012/2013,22,2012-12-26 00:00:00+00:00,8203,9991,1,0
359,1116,1,2012/2013,22,2012-12-26 00:00:00+00:00,8475,9987,1,1
360,1117,1,2012/2013,23,2013-02-27 00:00:00+00:00,8635,10000,0,1
361,1118,1,2012/2013,23,2013-01-19 00:00:00+00:00,9987,9986,3,1
362,1119,1,2012/2013,23,2013-01-19 00:00:00+00:00,9991,9985,0,0
363,1120,1,2012/2013,23,2013-01-19 00:00:00+00:00,1773,9994,2,6
364,1121,1,2012/2013,23,2013-01-19 00:00:00+00:00,8571,9993,4,0
365,1122,1,2012/2013,23,2013-01-19 00:00:00+00:00,9989,8475,0,0
366,1123,1,2012/2013,23,2013-01-19 00:00:00+00:00,9998,8203,2,3
367,1124,1,2012/2013,23,2013-02-28 00:00:00+00:00,9984,8342,0,3
368,1125,1,2012/2013,24,2013-01-27 00:00:00+00:00,8342,9991,0,0
369,1126,1,2012/2013,24,2013-01-25 00:00:00+00:00,9985,8571,2,0
370,1127,1,2012/2013,24,2013-01-26 00:00:00+00:00,9993,9998,0,0
371,1128,1,2012/2013,24,2013-02-20 00:00:00+00:00,9986,9984,2,1
372,1129,1,2012/2013,24,2013-01-26 00:00:00+00:00,10000,9989,2,0
373,1130,1,2012/2013,24,2013-01-26 00:00:00+00:00,9994,8635,0,2
374,1131,1,2012/2013,24,2013-01-26 00:00:00+00:00,8203,9987,2,1
375,1132,1,2012/2013,24,2013-01-26 00:00:00+00:00,8475,1773,2,0
376,1133,1,2012/2013,25,2013-02-03 00:00:00+00:00,8635,9985,2,2
377,1134,1,2012/2013,25,2013-02-03 00:00:00+00:00,9987,8342,4,1
378,1135,1,2012/2013,25,2013-02-02 00:00:00+00:00,9991,9993,2,1
379,1136,1,2012/2013,25,2013-02-02 00:00:00+00:00,1773,9986,1,0
380,1137,1,2012/2013,25,2013-02-02 00:00:00+00:00,8571,8203,2,1
381,1138,1,2012/2013,25,2013-02-02 00:00:00+00:00,9989,9994,1,1
382,1139,1,2012/2013,25,2013-02-02 00:00:00+00:00,9998,8475,3,0
383,1140,1,2012/2013,25,2013-02-02 00:00:00+00:00,9984,10000,1,2
384,1141,1,2012/2013,26,2013-02-09 00:00:00+00:00,8342,1773,3,1
385,1142,1,2012/2013,26,2013-02-10 00:00:00+00:00,9985,9998,0,1
386,1143,1,2012/2013,26,2013-02-09 00:00:00+00:00,9993,9987,0,2
387,1144,1,2012/2013,26,2013-02-09 00:00:00+00:00,9986,9989,1,0
388,1145,1,2012/2013,26,2013-02-09 00:00:00+00:00,9994,10000,1,1
389,1146,1,2012/2013,26,2013-02-09 00:00:00+00:00,8571,9991,1,0
390,1147,1,2012/2013,26,2013-02-09 00:00:00+00:00,8203,9984,2,0
391,1148,1,2012/2013,26,2013-02-10 00:00:00+00:00,8475,8635,1,2
392,1149,1,2012/2013,27,2013-02-15 00:00:00+00:00,8635,9986,2,0
393,1150,1,2012/2013,27,2013-02-17 00:00:00+00:00,9987,8571,2,0
394,1151,1,2012/2013,27,2013-02-16 00:00:00+00:00,10000,8475,2,0
395,1152,1,2012/2013,27,2013-02-16 00:00:00+00:00,1773,9993,1,1
396,1153,1,2012/2013,27,2013-02-17 00:00:00+00:00,9994,8342,1,1
397,1154,1,2012/2013,27,2013-02-16 00:00:00+00:00,9989,8203,0,2
398,1155,1,2012/2013,27,2013-02-16 00:00:00+00:00,9998,9991,0,2
399,1156,1,2012/2013,27,2013-02-16 00:00:00+00:00,9984,9985,0,1
400,1157,1,2012/2013,28,2013-02-24 00:00:00+00:00,8342,8635,2,2
401,1158,1,2012/2013,28,2013-02-24 00:00:00+00:00,9985,9987,0,0
402,1159,1,2012/2013,28,2013-02-23 00:00:00+00:00,9991,9984,2,0
403,1160,1,2012/2013,28,2013-02-23 00:00:00+00:00,9993,9989,1,3
404,1161,1,2012/2013,28,2013-03-03 00:00:00+00:00,9986,10000,0,1
405,1162,1,2012/2013,28,2013-02-23 00:00:00+00:00,8571,9998,0,1
406,1163,1,2012/2013,28,2013-02-23 00:00:00+00:00,8203,1773,1,2
407,1164,1,2012/2013,28,2013-02-23 00:00:00+00:00,8475,9994,0,0
408,1165,1,2012/2013,29,2013-03-09 00:00:00+00:00,8635,8203,1,0
409,1166,1,2012/2013,29,2013-03-09 00:00:00+00:00,9987,9991,3,2
410,1167,1,2012/2013,29,2013-03-09 00:00:00+00:00,10000,8342,1,2
411,1168,1,2012/2013,29,2013-03-09 00:00:00+00:00,1773,9985,0,4
412,1169,1,2012/2013,29,2013-03-09 00:00:00+00:00,9994,9986,1,1
413,1170,1,2012/2013,29,2013-03-09 00:00:00+00:00,9989,8571,1,0
414,1171,1,2012/2013,29,2013-03-09 00:00:00+00:00,8475,9993,3,2
415,1172,1,2012/2013,29,2013-03-09 00:00:00+00:00,9984,9998,1,3
416,1173,1,2012/2013,3,2012-08-10 00:00:00+00:00,9985,8475,3,1
417,1174,1,2012/2013,3,2012-08-12 00:00:00+00:00,9987,9994,1,0
418,1175,1,2012/2013,3,2012-08-12 00:00:00+00:00,9991,1773,1,1
419,1176,1,2012/2013,3,2012-08-11 00:00:00+00:00,9993,10000,1,1
420,1177,1,2012/2013,3,2012-08-11 00:00:00+00:00,8571,9986,0,1
421,1178,1,2012/2013,3,2012-08-11 00:00:00+00:00,8203,8342,3,3
422,1179,1,2012/2013,3,2012-08-11 00:00:00+00:00,9998,9989,1,1
423,1180,1,2012/2013,3,2012-08-12 00:00:00+00:00,9984,8635,0,3
424,1181,1,2012/2013,30,2013-03-16 00:00:00+00:00,8342,9989,3,0
425,1182,1,2012/2013,30,2013-03-16 00:00:00+00:00,9985,9994,0,2
426,1183,1,2012/2013,30,2013-03-16 00:00:00+00:00,9991,8635,1,1
427,1184,1,2012/2013,30,2013-03-16 00:00:00+00:00,9993,9984,3,1
428,1185,1,2012/2013,30,2013-03-16 00:00:00+00:00,9986,8475,3,0
429,1186,1,2012/2013,30,2013-03-16 00:00:00+00:00,8571,1773,0,0
430,1187,1,2012/2013,30,2013-03-16 00:00:00+00:00,8203,10000,2,3
431,1188,1,2012/2013,30,2013-03-16 00:00:00+00:00,9998,9987,1,5
432,1189,1,2012/2013,4,2012-08-18 00:00:00+00:00,8342,9993,3,1
433,1190,1,2012/2013,4,2012-08-18 00:00:00+00:00,8635,9998,2,1
434,1191,1,2012/2013,4,2012-08-19 00:00:00+00:00,9986,9985,2,6
435,1192,1,2012/2013,4,2012-08-18 00:00:00+00:00,10000,8571,2,0
436,1193,1,2012/2013,4,2012-08-18 00:00:00+00:00,1773,9984,3,2
437,1194,1,2012/2013,4,2012-08-18 00:00:00+00:00,9994,8203,2,1
438,1195,1,2012/2013,4,2012-08-18 00:00:00+00:00,9989,9987,1,1
439,1196,1,2012/2013,4,2012-08-18 00:00:00+00:00,8475,9991,0,2
440,1197,1,2012/2013,5,2012-08-26 00:00:00+00:00,9985,8203,3,2
441,1198,1,2012/2013,5,2012-08-26 00:00:00+00:00,9987,10000,2,0
442,1199,1,2012/2013,5,2012-08-26 00:00:00+00:00,9991,9994,2,1
443,1200,1,2012/2013,5,2012-08-25 00:00:00+00:00,9993,9986,2,0
444,1201,1,2012/2013,5,2012-08-25 00:00:00+00:00,1773,8635,1,1
445,1202,1,2012/2013,5,2012-08-25 00:00:00+00:00,8571,8475,2,1
446,1203,1,2012/2013,5,2012-08-26 00:00:00+00:00,9998,8342,1,3
447,1204,1,2012/2013,5,2012-08-25 00:00:00+00:00,9984,9989,0,3
448,1205,1,2012/2013,6,2012-09-02 00:00:00+00:00,8342,9985,4,2
449,1206,1,2012/2013,6,2012-09-02 00:00:00+00:00,8635,9987,2,2
450,1207,1,2012/2013,6,2012-09-01 00:00:00+00:00,9986,9991,1,1
451,1208,1,2012/2013,6,2012-09-01 00:00:00+00:00,10000,9998,2,4
452,1209,1,2012/2013,6,2012-09-02 00:00:00+00:00,9994,8571,0,1
453,1210,1,2012/2013,6,2012-09-01 00:00:00+00:00,8203,9993,0,2
454,1211,1,2012/2013,6,2012-09-01 00:00:00+00:00,9989,1773,1,1
455,1212,1,2012/2013,6,2012-09-01 00:00:00+00:00,8475,9984,2,0
456,1213,1,2012/2013,7,2012-09-15 00:00:00+00:00,9987,8475,1,1
457,1214,1,2012/2013,7,2012-09-15 00:00:00+00:00,9991,8203,0,2
458,1215,1,2012/2013,7,2012-09-16 00:00:00+00:00,9993,9985,3,2
459,1216,1,2012/2013,7,2012-09-15 00:00:00+00:00,1773,10000,0,1
460,1217,1,2012/2013,7,2012-09-14 00:00:00+00:00,8571,8342,1,1
461,1218,1,2012/2013,7,2012-09-15 00:00:00+00:00,9989,8635,1,1
462,1219,1,2012/2013,7,2012-09-15 00:00:00+00:00,9998,9986,2,3
463,1220,1,2012/2013,7,2012-09-15 00:00:00+00:00,9984,9994,0,1
464,1221,1,2012/2013,8,2012-09-23 00:00:00+00:00,8342,9984,4,0
465,1222,1,2012/2013,8,2012-09-21 00:00:00+00:00,9985,9991,1,2
466,1223,1,2012/2013,8,2012-09-22 00:00:00+00:00,9993,8571,2,1
467,1224,1,2012/2013,8,2012-09-23 00:00:00+00:00,9986,9987,1,2
468,1225,1,2012/2013,8,2012-09-22 00:00:00+00:00,10000,8635,2,3
469,1226,1,2012/2013,8,2012-09-22 00:00:00+00:00,9994,1773,2,2
470,1227,1,2012/2013,8,2012-09-22 00:00:00+00:00,8203,9998,3,0
471,1228,1,2012/2013,8,2012-09-22 00:00:00+00:00,8475,9989,1,1
472,1229,1,2012/2013,9,2012-09-29 00:00:00+00:00,8635,9994,3,0
473,1230,1,2012/2013,9,2012-09-29 00:00:00+00:00,9987,8203,2,1
474,1231,1,2012/2013,9,2012-09-30 00:00:00+00:00,9991,8342,2,2
475,1232,1,2012/2013,9,2012-09-29 00:00:00+00:00,1773,8475,5,2
476,1233,1,2012/2013,9,2012-09-30 00:00:00+00:00,8571,9985,2,1
477,1234,1,2012/2013,9,2012-09-29 00:00:00+00:00,9989,10000,1,4
478,1235,1,2012/2013,9,2012-09-29 00:00:00+00:00,9998,9993,1,0
479,1236,1,2012/2013,9,2012-09-29 00:00:00+00:00,9984,9986,1,0
480,1237,1,2013/2014,1,2014-03-29 00:00:00+00:00,8475,9989,2,0
481,1238,1,2013/2014,1,2014-03-29 00:00:00+00:00,9991,8573,0,1
482,1239,1,2013/2014,2,2014-04-05 00:00:00+00:00,9989,9991,1,0
483,1240,1,2013/2014,2,2014-04-05 00:00:00+00:00,8573,8475,0,0
484,1241,1,2013/2014,3,2014-04-12 00:00:00+00:00,9991,8475,2,1
485,1242,1,2013/2014,3,2014-04-12 00:00:00+00:00,8573,9989,2,0
486,1243,1,2013/2014,4,2014-04-19 00:00:00+00:00,8475,9991,2,4
487,1244,1,2013/2014,4,2014-04-19 00:00:00+00:00,9989,8573,0,2
488,1245,1,2013/2014,5,2014-04-26 00:00:00+00:00,9989,8475,4,2
489,1246,1,2013/2014,5,2014-04-26 00:00:00+00:00,8573,9991,1,1
490,1247,1,2013/2014,6,2014-05-03 00:00:00+00:00,8475,8573,0,1
491,1248,1,2013/2014,6,2014-05-03 00:00:00+00:00,9991,9989,4,0
492,1249,1,2014/2015,1,2014-07-25 00:00:00+00:00,9985,9986,3,0
493,1250,1,2014/2015,1,2014-07-26 00:00:00+00:00,8475,8342,0,2
494,1251,1,2014/2015,1,2014-07-26 00:00:00+00:00,9984,9991,0,0
495,1252,1,2014/2015,1,2014-07-26 00:00:00+00:00,9989,8573,2,0
496,1253,1,2014/2015,1,2014-07-26 00:00:00+00:00,10001,9994,1,0
497,1254,1,2014/2015,1,2014-07-27 00:00:00+00:00,8203,9987,3,1
498,1255,1,2014/2015,1,2014-07-27 00:00:00+00:00,8635,274581,3,1
499,1256,1,2014/2015,1,2014-07-27 00:00:00+00:00,10000,8571,2,0
500,1257,1,2014/2015,10,2014-10-05 00:00:00+00:00,8342,9985,3,0
501,1258,1,2014/2015,10,2014-10-05 00:00:00+00:00,8635,9987,0,0
502,1259,1,2014/2015,10,2014-10-04 00:00:00+00:00,9986,8571,0,2
503,1260,1,2014/2015,10,2014-10-04 00:00:00+00:00,274581,8203,1,1
504,1261,1,2014/2015,10,2014-10-05 00:00:00+00:00,9994,8573,3,1
505,1262,1,2014/2015,10,2014-10-04 00:00:00+00:00,9989,10000,3,1
506,1263,1,2014/2015,10,2014-10-03 00:00:00+00:00,10001,9991,0,0
507,1264,1,2014/2015,10,2014-10-04 00:00:00+00:00,8475,9984,1,0
508,1265,1,2014/2015,11,2014-10-19 00:00:00+00:00,9985,10000,1,2
509,1266,1,2014/2015,11,2014-10-19 00:00:00+00:00,9987,10001,3,1
510,1267,1,2014/2015,11,2014-10-18 00:00:00+00:00,9991,9986,2,2
511,1268,1,2014/2015,11,2014-10-18 00:00:00+00:00,8573,274581,0,0
512,1269,1,2014/2015,11,2014-10-19 00:00:00+00:00,9994,8342,1,3
513,1270,1,2014/2015,11,2014-10-18 00:00:00+00:00,8571,8475,2,1
514,1271,1,2014/2015,11,2014-10-18 00:00:00+00:00,8203,8635,1,1
515,1272,1,2014/2015,11,2014-10-18 00:00:00+00:00,9984,9989,1,2
516,1273,1,2014/2015,12,2014-10-26 00:00:00+00:00,8342,9991,2,2
517,1274,1,2014/2015,12,2014-10-26 00:00:00+00:00,8635,9985,0,2
518,1275,1,2014/2015,12,2014-10-25 00:00:00+00:00,9986,8573,2,0
519,1276,1,2014/2015,12,2014-10-25 00:00:00+00:00,10000,9984,1,2
520,1277,1,2014/2015,12,2014-10-26 00:00:00+00:00,274581,9994,2,2
521,1278,1,2014/2015,12,2014-10-24 00:00:00+00:00,9989,8203,0,1
522,1279,1,2014/2015,12,2014-10-25 00:00:00+00:00,10001,8571,2,1
523,1280,1,2014/2015,12,2014-10-25 00:00:00+00:00,8475,9987,0,1
524,1281,1,2014/2015,13,2014-10-28 00:00:00+00:00,9987,9989,3,0
525,1282,1,2014/2015,13,2014-10-29 00:00:00+00:00,9991,8475,4,1
526,1283,1,2014/2015,13,2014-10-29 00:00:00+00:00,8573,10001,4,0
527,1284,1,2014/2015,13,2014-10-30 00:00:00+00:00,274581,8342,1,4
528,1285,1,2014/2015,13,2014-10-29 00:00:00+00:00,9994,9986,5,2
529,1286,1,2014/2015,13,2014-10-29 00:00:00+00:00,8571,8635,2,3
530,1287,1,2014/2015,13,2014-10-28 00:00:00+00:00,8203,10000,1,1
531,1288,1,2014/2015,13,2014-10-29 00:00:00+00:00,9984,9985,0,1
532,1289,1,2014/2015,14,2014-11-01 00:00:00+00:00,8635,9994,1,1
533,1290,1,2014/2015,14,2014-11-01 00:00:00+00:00,9985,8203,2,0
534,1291,1,2014/2015,14,2014-11-02 00:00:00+00:00,9986,8342,0,0
535,1292,1,2014/2015,14,2014-10-31 00:00:00+00:00,10000,9987,2,0
536,1293,1,2014/2015,14,2014-11-02 00:00:00+00:00,9989,9991,0,1
537,1294,1,2014/2015,14,2014-11-02 00:00:00+00:00,10001,274581,1,3
538,1295,1,2014/2015,14,2014-11-01 00:00:00+00:00,8475,8573,1,0
539,1296,1,2014/2015,14,2014-11-01 00:00:00+00:00,9984,8571,0,4
540,1297,1,2014/2015,15,2014-11-09 00:00:00+00:00,8342,10001,5,0
541,1298,1,2014/2015,15,2014-11-09 00:00:00+00:00,9987,9985,0,2
542,1299,1,2014/2015,15,2014-11-09 00:00:00+00:00,9991,8635,0,2
543,1300,1,2014/2015,15,2014-11-07 00:00:00+00:00,8573,10000,1,3
544,1301,1,2014/2015,15,2014-11-08 00:00:00+00:00,274581,9986,0,2
545,1302,1,2014/2015,15,2014-11-09 00:00:00+00:00,9994,8475,3,0
546,1303,1,2014/2015,15,2014-11-08 00:00:00+00:00,8571,9989,1,0
547,1304,1,2014/2015,15,2014-11-08 00:00:00+00:00,8203,9984,1,1
548,1305,1,2014/2015,16,2014-11-22 00:00:00+00:00,274581,9989,2,1
549,1306,1,2014/2015,16,2014-11-22 00:00:00+00:00,9994,10001,0,0
550,1307,1,2014/2015,16,2014-11-23 00:00:00+00:00,8571,10000,3,1
551,1308,1,2014/2015,16,2014-11-22 00:00:00+00:00,8342,8475,4,2
552,1309,1,2014/2015,16,2014-11-23 00:00:00+00:00,9987,8203,3,0
553,1310,1,2014/2015,16,2014-11-22 00:00:00+00:00,9991,9984,4,0
554,1311,1,2014/2015,16,2014-11-23 00:00:00+00:00,8573,9985,3,2
555,1312,1,2014/2015,16,2014-11-22 00:00:00+00:00,9986,8635,3,1
556,1313,1,2014/2015,17,2014-11-30 00:00:00+00:00,8635,8342,2,2
557,1314,1,2014/2015,17,2014-11-30 00:00:00+00:00,9985,8571,0,2
558,1315,1,2014/2015,17,2014-11-28 00:00:00+00:00,10000,9991,2,1
559,1316,1,2014/2015,17,2014-11-29 00:00:00+00:00,8203,8573,0,0
560,1317,1,2014/2015,17,2014-11-30 00:00:00+00:00,9989,9994,1,1
561,1318,1,2014/2015,17,2014-11-29 00:00:00+00:00,10001,9986,2,3
562,1319,1,2014/2015,17,2014-11-29 00:00:00+00:00,8475,274581,2,1
563,1320,1,2014/2015,17,2014-11-29 00:00:00+00:00,9984,9987,0,1
564,1321,1,2014/2015,18,2014-12-07 00:00:00+00:00,8342,10000,2,1
565,1322,1,2014/2015,18,2014-12-07 00:00:00+00:00,9991,9987,0,0
566,1323,1,2014/2015,18,2014-12-06 00:00:00+00:00,8573,9989,2,1
567,1324,1,2014/2015,18,2014-12-07 00:00:00+00:00,9986,9985,0,1
568,1325,1,2014/2015,18,2014-12-06 00:00:00+00:00,274581,8635,4,2
569,1326,1,2014/2015,18,2014-12-06 00:00:00+00:00,9994,9984,0,0
570,1327,1,2014/2015,18,2014-12-06 00:00:00+00:00,8571,8203,3,0
571,1328,1,2014/2015,18,2014-12-05 00:00:00+00:00,10001,8475,1,2
572,1329,1,2014/2015,19,2014-12-14 00:00:00+00:00,8635,8573,3,0
573,1330,1,2014/2015,19,2014-12-14 00:00:00+00:00,9985,8342,1,3
574,1331,1,2014/2015,19,2014-12-13 00:00:00+00:00,9987,8571,3,0
575,1332,1,2014/2015,19,2014-12-14 00:00:00+00:00,10000,9994,1,0
576,1333,1,2014/2015,19,2014-12-12 00:00:00+00:00,8203,9991,0,0
577,1334,1,2014/2015,19,2014-12-13 00:00:00+00:00,9989,10001,3,3
578,1335,1,2014/2015,19,2014-12-13 00:00:00+00:00,8475,9986,1,3
579,1336,1,2014/2015,19,2014-12-13 00:00:00+00:00,9984,274581,2,1
580,1337,1,2014/2015,2,2014-08-03 00:00:00+00:00,8342,9989,1,0
581,1338,1,2014/2015,2,2014-08-02 00:00:00+00:00,9987,9984,1,1
582,1339,1,2014/2015,2,2014-08-03 00:00:00+00:00,9991,8203,3,1
583,1340,1,2014/2015,2,2014-08-01 00:00:00+00:00,8573,8635,0,2
584,1341,1,2014/2015,2,2014-08-02 00:00:00+00:00,9986,10001,2,3
585,1342,1,2014/2015,2,2014-08-02 00:00:00+00:00,274581,8475,1,0
586,1343,1,2014/2015,2,2014-08-03 00:00:00+00:00,9994,10000,2,1
587,1344,1,2014/2015,2,2014-08-02 00:00:00+00:00,8571,9985,2,3
588,1345,1,2014/2015,20,2014-12-21 00:00:00+00:00,8342,9987,4,1
589,1346,1,2014/2015,20,2014-12-21 00:00:00+00:00,9991,9985,1,2
590,1347,1,2014/2015,20,2014-12-20 00:00:00+00:00,8573,9984,2,0
591,1348,1,2014/2015,20,2014-12-20 00:00:00+00:00,9986,9989,6,0
592,1349,1,2014/2015,20,2014-12-20 00:00:00+00:00,274581,10000,0,1
593,1350,1,2014/2015,20,2014-12-21 00:00:00+00:00,9994,8571,1,2
594,1351,1,2014/2015,20,2014-12-20 00:00:00+00:00,10001,8203,1,1
595,1352,1,2014/2015,20,2014-12-20 00:00:00+00:00,8475,8635,0,2
596,1353,1,2014/2015,21,2014-12-26 00:00:00+00:00,8635,10001,4,0
597,1354,1,2014/2015,21,2014-12-27 00:00:00+00:00,9985,9994,2,0
598,1355,1,2014/2015,21,2015-02-03 00:00:00+00:00,9987,8573,1,1
599,1356,1,2014/2015,21,2014-12-26 00:00:00+00:00,10000,9986,1,3
600,1357,1,2014/2015,21,2014-12-26 00:00:00+00:00,8571,9991,2,3
601,1358,1,2014/2015,21,2014-12-26 00:00:00+00:00,8203,274581,1,0
602,1359,1,2014/2015,21,2014-12-26 00:00:00+00:00,9989,8342,0,6
603,1360,1,2014/2015,21,2014-12-27 00:00:00+00:00,9984,8475,1,0
604,1361,1,2014/2015,22,2015-01-16 00:00:00+00:00,8342,8203,1,1
605,1362,1,2014/2015,22,2015-01-18 00:00:00+00:00,8635,9989,3,0
606,1363,1,2014/2015,22,2015-01-17 00:00:00+00:00,8573,8571,1,7
607,1364,1,2014/2015,22,2015-01-17 00:00:00+00:00,9986,9984,0,2
608,1365,1,2014/2015,22,2015-01-17 00:00:00+00:00,274581,9991,1,3
609,1366,1,2014/2015,22,2015-01-18 00:00:00+00:00,9994,9987,1,1
610,1367,1,2014/2015,22,2015-01-18 00:00:00+00:00,10001,9985,1,1
611,1368,1,2014/2015,22,2015-01-17 00:00:00+00:00,8475,10000,1,3
612,1369,1,2014/2015,23,2015-01-25 00:00:00+00:00,9985,8635,2,0
613,1370,1,2014/2015,23,2015-01-23 00:00:00+00:00,9987,274581,2,0
614,1371,1,2014/2015,23,2015-01-25 00:00:00+00:00,9991,8573,3,1
615,1372,1,2014/2015,23,2015-01-24 00:00:00+00:00,10000,10001,1,3
616,1373,1,2014/2015,23,2015-01-24 00:00:00+00:00,8571,9986,0,0
617,1374,1,2014/2015,23,2015-01-24 00:00:00+00:00,8203,9994,0,1
618,1375,1,2014/2015,23,2015-01-24 00:00:00+00:00,9989,8475,1,1
619,1376,1,2014/2015,23,2015-01-25 00:00:00+00:00,9984,8342,0,3
620,1377,1,2014/2015,24,2015-01-30 00:00:00+00:00,8342,8573,2,0
621,1378,1,2014/2015,24,2015-02-01 00:00:00+00:00,8635,10000,0,0
622,1379,1,2014/2015,24,2015-01-31 00:00:00+00:00,9986,9987,1,0
623,1380,1,2014/2015,24,2015-01-31 00:00:00+00:00,274581,8571,0,3
624,1381,1,2014/2015,24,2015-02-01 00:00:00+00:00,9994,9991,3,3
625,1382,1,2014/2015,24,2015-02-01 00:00:00+00:00,9989,9985,2,3
626,1383,1,2014/2015,24,2015-01-31 00:00:00+00:00,10001,9984,1,0
627,1384,1,2014/2015,24,2015-01-31 00:00:00+00:00,8475,8203,2,2
628,1385,1,2014/2015,25,2015-02-06 00:00:00+00:00,9985,274581,3,0
629,1386,1,2014/2015,25,2015-02-08 00:00:00+00:00,9987,8475,1,0
630,1387,1,2014/2015,25,2015-02-07 00:00:00+00:00,9991,10001,4,0
631,1388,1,2014/2015,25,2015-02-07 00:00:00+00:00,8573,9994,0,1
632,1389,1,2014/2015,25,2015-02-07 00:00:00+00:00,10000,9989,2,3
633,1390,1,2014/2015,25,2015-02-08 00:00:00+00:00,8571,8342,2,0
634,1391,1,2014/2015,25,2015-02-07 00:00:00+00:00,8203,9986,0,0
635,1392,1,2014/2015,25,2015-02-08 00:00:00+00:00,9984,8635,0,2
636,1393,1,2014/2015,26,2015-02-15 00:00:00+00:00,8635,8203,1,1
637,1394,1,2014/2015,26,2015-02-15 00:00:00+00:00,8342,9994,1,1
638,1395,1,2014/2015,26,2015-02-15 00:00:00+00:00,9986,9991,0,0
639,1396,1,2014/2015,26,2015-02-14 00:00:00+00:00,10000,9985,1,1
640,1397,1,2014/2015,26,2015-02-14 00:00:00+00:00,274581,8573,0,1
641,1398,1,2014/2015,26,2015-02-14 00:00:00+00:00,9989,9984,2,1
642,1399,1,2014/2015,26,2015-02-13 00:00:00+00:00,10001,9987,1,2
643,1400,1,2014/2015,26,2015-02-14 00:00:00+00:00,8475,8571,1,0
644,1401,1,2014/2015,27,2015-02-20 00:00:00+00:00,9985,8475,3,2
645,1402,1,2014/2015,27,2015-02-22 00:00:00+00:00,9987,8635,0,1
646,1403,1,2014/2015,27,2015-02-22 00:00:00+00:00,9991,8342,2,1
647,1404,1,2014/2015,27,2015-02-21 00:00:00+00:00,8573,9986,1,3
648,1405,1,2014/2015,27,2015-02-21 00:00:00+00:00,9994,274581,1,0
649,1406,1,2014/2015,27,2015-02-21 00:00:00+00:00,8571,10001,6,0
650,1407,1,2014/2015,27,2015-02-22 00:00:00+00:00,8203,9989,2,1
651,1408,1,2014/2015,27,2015-02-21 00:00:00+00:00,9984,10000,2,2
652,1409,1,2014/2015,28,2015-03-01 00:00:00+00:00,8342,274581,3,0
653,1410,1,2014/2015,28,2015-03-01 00:00:00+00:00,8635,8571,2,0
654,1411,1,2014/2015,28,2015-02-27 00:00:00+00:00,9985,9984,1,0
655,1412,1,2014/2015,28,2015-02-28 00:00:00+00:00,9986,9994,1,0
656,1413,1,2014/2015,28,2015-02-28 00:00:00+00:00,10000,8203,2,3
657,1414,1,2014/2015,28,2015-02-28 00:00:00+00:00,9989,9987,0,2
658,1415,1,2014/2015,28,2015-02-28 00:00:00+00:00,10001,8573,3,0
659,1416,1,2014/2015,28,2015-03-01 00:00:00+00:00,8475,9991,0,1
660,1417,1,2014/2015,29,2015-03-07 00:00:00+00:00,8342,9986,1,0
661,1418,1,2014/2015,29,2015-03-07 00:00:00+00:00,9987,10000,3,2
662,1419,1,2014/2015,29,2015-03-07 00:00:00+00:00,9991,9989,2,1
663,1420,1,2014/2015,29,2015-03-07 00:00:00+00:00,8573,8475,4,3
664,1421,1,2014/2015,29,2015-03-07 00:00:00+00:00,274581,10001,1,0
665,1422,1,2014/2015,29,2015-03-07 00:00:00+00:00,9994,8635,1,2
666,1423,1,2014/2015,29,2015-03-07 00:00:00+00:00,8571,9984,1,0
667,1424,1,2014/2015,29,2015-03-07 00:00:00+00:00,8203,9985,1,0
668,1425,1,2014/2015,3,2014-08-10 00:00:00+00:00,8635,9986,1,0
